Date,Price,Open,High,Low,Volume,Chg%
2016-10-07,1568.3229999999999,1574.1,1584.594,1555.815,19550,-0.08
2016-10-06,1569.595,1582.633,1589.046,1567.846,14160,-1.3
2016-10-05,1590.212,1601.395,1608.55,1586.0249999999999,70,-0.21
2016-10-04,1593.604,1627.365,1636.216,1591.59,230,-2.21
2016-10-03,1629.697,1634.5729999999999,1643.0,1626.835,1890,-0.21
2016-09-30,1633.142,1649.307,1658.211,1630.651,9470,-1.31
2016-09-29,1654.8719999999998,1640.403,1655.879,1640.35,12640,0.84
2016-09-28,1641.039,1643.106,1645.703,1636.7459999999999,8990,-0.13
2016-09-27,1643.1589999999999,1658.37,1658.37,1642.258,13080,-1.11
2016-09-26,1661.603,1656.3029999999999,1662.557,1654.8719999999998,9620,0.2
2016-09-23,1658.264,1657.363,1660.702,1654.6599999999999,9700,-0.15
2016-09-22,1660.7549999999999,1658.052,1662.769,1652.5929999999998,13720,0.41
2016-09-21,1653.971,1640.244,1655.455,1632.3999999999999,18510,1.02
2016-09-20,1637.276,1642.417,1644.431,1634.8909999999998,10830,-0.14
2016-09-19,1639.608,1639.873,1643.53,1638.495,8320,0.28
2016-09-16,1635.103,1639.29,1640.933,1634.043,8840,-0.32
2016-09-15,1640.35,1650.897,1656.197,1635.05,17170,-0.48
2016-09-14,1648.3,1648.3,1651.427,1646.498,8480,-0.13
2016-09-13,1650.473,1649.8899999999999,1654.5539999999999,1647.6109999999999,7060,0.17
2016-09-12,1647.6109999999999,1660.596,1660.596,1645.173,14030,-0.56
2016-09-09,1656.8329999999999,1656.568,1660.7549999999999,1651.798,11470,0.07
2016-09-08,1655.667,1659.589,1664.73,1652.964,12940,-0.31
2016-09-07,1660.808,1666.532,1668.546,1657.84,12680,-0.21
2016-09-06,1664.253,1645.915,1665.8429999999998,1641.3039999999999,14610,1.21
2016-09-05,1644.325,1643.0,1646.18,1640.8799999999999,2480,0.4
2016-09-02,1637.7,1632.3999999999999,1641.463,1622.33,280,0.62
2016-09-01,1627.6299999999999,1630.1209999999999,1633.566,1622.383,1250,-0.12
2016-08-31,1629.538,1637.223,1638.018,1627.683,6820,-0.3
2016-08-30,1634.52,1646.657,1646.657,1633.46,7240,-0.76
2016-08-29,1647.081,1643.0,1649.095,1636.4279999999999,9590,0.17
2016-08-26,1644.219,1641.251,1660.7549999999999,1639.873,17460,0.25
2016-08-25,1640.085,1645.2259999999999,1646.286,1636.8519999999999,9050,-0.33
2016-08-24,1645.597,1659.907,1662.292,1643.0,13550,-1.03
2016-08-23,1662.769,1662.716,1664.942,1658.105,10230,-0.07
2016-08-22,1663.935,1659.43,1665.684,1653.123,12100,0.1
2016-08-19,1662.345,1661.0729999999999,1667.6979999999999,1656.356,16520,-0.15
2016-08-18,1664.783,1664.2,1666.691,1659.0059999999999,9810,0.31
2016-08-17,1659.642,1657.0449999999998,1661.4969999999998,1652.805,10410,-0.11
2016-08-16,1661.4969999999998,1649.36,1666.32,1649.36,16050,0.87
2016-08-12,1647.24,1648.3,1664.2,1642.47,19750,-0.29
2016-08-11,1652.0629999999999,1651.48,1659.748,1647.346,14960,-0.15
2016-08-10,1654.607,1652.54,1663.405,1649.36,14450,0.28
2016-08-09,1650.049,1639.926,1651.745,1637.223,12600,0.44
2016-08-08,1642.894,1644.643,1644.643,1635.739,11130,0.71
2016-08-05,1631.287,1659.43,1663.1399999999999,1629.114,430,-1.72
2016-08-04,1659.801,1648.565,1662.08,1646.816,60,0.38
2016-08-03,1653.547,1659.0059999999999,1666.267,1651.374,350,-0.27
2016-08-02,1657.946,1643.0,1660.066,1642.629,1240,0.87
2016-08-01,1643.5829999999999,1643.0,1649.254,1640.35,5270,-0.28
2016-07-29,1648.2469999999998,1639.979,1650.367,1633.036,16740,0.99
2016-07-28,1632.135,1639.184,1652.54,1629.22,18990,-0.27
2016-07-27,1636.5339999999999,1631.658,1639.29,1626.57,14320,0.18
2016-07-26,1633.566,1632.1879999999999,1636.6399999999999,1627.683,14210,0.03
2016-07-25,1633.142,1627.153,1634.9969999999998,1622.86,14750,0.06
2016-07-22,1632.0819999999999,1639.767,1639.767,1628.69,14220,-0.47
2016-07-21,1639.82,1622.383,1641.4099999999999,1619.309,21330,0.89
2016-07-20,1625.298,1645.385,1645.6499999999999,1623.443,19820,-1.14
2016-07-19,1644.113,1643.0,1645.173,1636.163,13330,0.23
2016-07-18,1640.35,1635.05,1644.484,1632.93,17940,0.09
2016-07-15,1638.866,1633.566,1645.014,1631.446,24110,0.09
2016-07-14,1637.435,1653.547,1653.547,1627.683,26760,-1.06
2016-07-13,1654.925,1649.36,1656.78,1646.392,16800,0.72
2016-07-12,1643.0529999999999,1672.733,1673.581,1640.403,22100,-1.66
2016-07-11,1670.772,1682.75,1690.0639999999999,1668.546,15150,-0.42
2016-07-08,1677.821,1687.096,1687.149,1658.052,25970,-0.5
2016-07-07,1686.301,1696.5829999999999,1700.77,1677.609,23880,-0.63
2016-07-06,1696.954,1693.244,1714.55,1693.244,12410,3.82
2016-07-05,1634.5729999999999,1659.2179999999998,1673.21,1616.5,640,-1.77
2016-07-04,1663.988,1663.6699999999998,1668.652,1657.1509999999998,4730,1.03
2016-07-01,1647.081,1648.088,1654.6599999999999,1643.53,4140,0.73
2016-06-30,1635.103,1637.965,1640.297,1633.036,10660,-0.44
2016-06-29,1642.258,1648.088,1650.738,1638.76,14490,-0.04
2016-06-28,1642.947,1643.848,1647.5049999999999,1635.527,14940,-0.7
2016-06-27,1654.5539999999999,1653.176,1663.511,1650.155,19520,0.28
2016-06-24,1649.943,1581.2549999999999,1714.921,1581.2549999999999,48210,4.87
2016-06-23,1573.358,1583.587,1587.509,1570.973,22540,-0.71
2016-06-22,1584.594,1592.8619999999999,1592.8619999999999,1581.2549999999999,16550,-0.58
2016-06-21,1593.816,1608.921,1611.306,1591.378,20450,-1.33
2016-06-20,1615.334,1603.886,1616.7649999999999,1596.9959999999999,21900,0.35
2016-06-17,1609.769,1606.96,1611.995,1594.8229999999999,18370,-0.06
2016-06-16,1610.776,1606.0059999999999,1642.205,1602.561,34140,0.43
2016-06-15,1603.886,1605.8999999999999,1607.9669999999999,1596.9959999999999,14900,-0.31
2016-06-14,1608.921,1597.473,1610.405,1592.2259999999999,19070,0.58
2016-06-13,1599.5929999999998,1584.382,1601.6599999999999,1584.382,19270,1.11
2016-06-10,1582.103,1577.28,1584.7,1570.072,15500,0.32
2016-06-09,1577.1209999999999,1564.613,1578.181,1560.956,18020,0.9
2016-06-08,1563.023,1551.575,1567.316,1551.575,15920,0.86
2016-06-07,1549.667,1549.879,1554.225,1540.286,13480,-0.31
2016-06-06,1554.437,1552.211,1556.9279999999999,1548.6599999999999,12970,0.39
2016-06-03,1548.4479999999999,1521.259,1558.73,1512.62,330,2.32
2016-06-02,1513.3619999999999,1516.648,1521.895,1512.09,350,-0.25
2016-06-01,1517.1779999999999,1512.143,1526.3999999999999,1510.5,2600,0.06
2016-05-31,1516.33,1515.588,1522.107,1512.673,10870,0.07
2016-05-30,1515.27,1506.79,1520.888,1505.2,12970,0.0
2016-05-27,1515.27,1528.52,1528.52,1512.991,18290,-0.48
2016-05-26,1522.637,1536.788,1545.321,1521.365,26940,-0.75
2016-05-25,1534.085,1551.734,1551.734,1530.8519999999999,26950,-1.23
2016-05-24,1553.2179999999998,1567.74,1571.503,1551.999,22800,-1.27
2016-05-23,1573.146,1573.782,1576.485,1567.528,15640,-0.04
2016-05-20,1573.729,1575.69,1582.951,1572.033,20090,-0.36
2016-05-19,1579.3999999999999,1589.735,1589.735,1570.4959999999999,26130,-0.83
2016-05-18,1592.597,1591.272,1594.134,1585.23,20740,0.01
2016-05-17,1592.385,1592.12,1596.8899999999999,1582.58,24610,0.27
2016-05-16,1588.039,1593.975,1602.985,1585.495,23170,-0.2
2016-05-13,1591.219,1584.7,1593.0739999999998,1577.598,24070,0.4
2016-05-12,1584.912,1586.4489999999998,1594.5049999999999,1577.5449999999998,25800,-0.1
2016-05-11,1586.4489999999998,1580.725,1593.816,1580.725,23180,0.5
2016-05-10,1578.605,1582.103,1582.686,1569.966,19510,-0.07
2016-05-09,1579.665,1606.536,1606.536,1576.75,29600,-1.85
2016-05-06,1609.398,1587.35,1611.2,1587.35,33820,1.67
2016-05-05,1583.004,1585.336,1597.155,1581.096,110,-0.22
2016-05-04,1586.502,1597.685,1600.6,1585.76,170,-0.73
2016-05-03,1598.162,1599.2749999999999,1607.8609999999999,1592.6499999999999,630,-0.2
2016-05-02,1601.289,1599.3809999999999,1608.126,1596.36,2920,0.25
2016-04-29,1597.3139999999999,1571.503,1600.176,1571.503,18880,1.72
2016-04-28,1570.231,1551.204,1571.45,1547.6,16430,1.05
2016-04-27,1553.907,1547.6,1555.815,1547.6,15580,0.55
2016-04-26,1545.374,1545.003,1547.547,1535.993,15140,-0.09
2016-04-25,1546.699,1539.6499999999999,1547.6,1536.099,14640,0.84
2016-04-22,1533.873,1554.013,1555.1789999999999,1532.442,19320,-1.18
2016-04-21,1552.211,1548.4479999999999,1572.51,1544.4199999999998,27660,0.13
2016-04-20,1550.197,1552.317,1555.2849999999999,1542.353,19010,-0.02
2016-04-19,1550.5149999999999,1539.6499999999999,1552.847,1539.6499999999999,13290,1.11
2016-04-18,1533.555,1534.35,1543.7839999999999,1531.753,18450,0.06
2016-04-15,1532.654,1526.347,1534.35,1524.916,8790,0.65
2016-04-14,1522.743,1538.06,1539.6499999999999,1521.365,13420,-1.36
2016-04-13,1543.7839999999999,1548.2359999999999,1548.2359999999999,1535.94,18810,-0.42
2016-04-12,1550.25,1547.07,1557.935,1545.056,21900,-0.01
2016-04-11,1550.462,1542.2469999999998,1553.695,1540.339,21300,0.71
2016-04-08,1539.491,1537.0,1540.922,1524.5449999999998,22560,0.26
2016-04-07,1535.5159999999998,1517.867,1538.59,1516.754,27690,1.4
2016-04-06,1514.263,1521.1,1523.697,1511.03,17370,0.03
2016-04-05,1513.786,1495.872,1521.047,1494.07,260,1.69
2016-04-04,1488.558,1489.088,1493.911,1485.696,660,0.11
2016-04-01,1486.9679999999998,1505.73,1512.09,1481.615,5970,-1.35
2016-03-31,1507.373,1499.37,1512.567,1499.37,14340,0.49
2016-03-30,1499.953,1517.231,1520.676,1495.978,20040,-1.1
2016-03-29,1516.648,1504.5639999999999,1519.298,1498.893,26080,0.76
2016-03-28,1505.2,1507.956,1509.811,1497.25,16660,-0.56
2016-03-24,1513.68,1510.6589999999999,1517.1779999999999,1507.85,7430,-0.03
2016-03-23,1514.104,1537.0,1537.0,1511.03,33730,-1.65
2016-03-22,1539.491,1534.35,1554.8609999999999,1531.329,32240,0.38
2016-03-21,1533.661,1542.406,1543.307,1528.043,24490,-0.68
2016-03-18,1544.155,1558.2,1561.3799999999999,1537.5829999999999,27150,-0.76
2016-03-17,1555.921,1539.3319999999999,1568.27,1539.3319999999999,37830,1.34
2016-03-16,1535.4099999999999,1541.24,1545.321,1533.555,22580,-0.28
2016-03-15,1539.6499999999999,1542.777,1550.197,1530.905,33260,-0.53
2016-03-14,1547.812,1560.797,1567.21,1544.4199999999998,30930,-1.02
2016-03-11,1563.712,1584.965,1585.76,1561.9099999999999,36900,-1.42
2016-03-10,1586.184,1563.5,1587.35,1541.664,52190,1.12
2016-03-09,1568.6409999999998,1576.75,1576.75,1553.801,34880,-0.74
2016-03-08,1580.407,1577.28,1597.791,1577.28,38490,0.75
2016-03-07,1568.6409999999998,1583.375,1587.8799999999999,1566.4679999999998,14020,0.26
2016-03-04,1564.507,1573.252,1589.099,1549.349,330,0.47
2016-03-03,1557.193,1548.077,1564.825,1543.36,990,0.55
2016-03-02,1548.607,1537.4769999999999,1549.72,1534.8799999999999,1000,0.42
2016-03-01,1542.1409999999998,1568.8,1576.962,1541.24,3940,-1.16
2016-02-29,1560.161,1549.508,1570.125,1549.508,14790,0.5
2016-02-26,1552.37,1568.164,1573.676,1544.155,25740,-1.5
2016-02-25,1575.955,1561.9099999999999,1577.5449999999998,1556.239,26250,0.72
2016-02-24,1564.719,1553.43,1583.8519999999999,1548.1299999999999,31230,0.99
2016-02-23,1549.402,1542.0349999999999,1553.801,1541.081,22080,1.1
2016-02-22,1532.548,1555.02,1555.02,1524.386,21110,-1.75
2016-02-19,1559.896,1549.137,1565.991,1546.54,25790,0.76
2016-02-18,1548.1299999999999,1525.34,1551.31,1516.542,22300,1.49
2016-02-17,1525.393,1525.87,1533.82,1517.761,21680,-0.07
2016-02-16,1526.3999999999999,1513.1499999999999,1535.357,1489.883,31580,0.72
2016-02-15,1515.5349999999999,1550.3029999999999,1550.3029999999999,1511.613,19540,-2.36
2016-02-12,1552.211,1564.401,1575.2659999999998,1550.3029999999999,24730,-1.41
2016-02-11,1574.418,1497.25,1590.0,1497.25,46400,5.3
2016-02-10,1495.183,1496.614,1497.25,1480.555,20530,-0.4
2016-02-09,1501.225,1502.2849999999999,1506.4189999999999,1488.134,24630,-0.15
2016-02-08,1503.451,1457.288,1506.7369999999999,1457.288,29380,2.9
2016-02-05,1461.104,1471.81,1489.989,1423.05,190,-0.32
2016-02-04,1465.768,1443.455,1473.3999999999999,1441.971,110,1.36
2016-02-03,1446.105,1438.1019999999999,1448.225,1429.728,440,1.03
2016-02-02,1431.424,1472.446,1472.446,1423.633,1050,0.13
2016-02-01,1429.569,1418.0149999999999,1433.597,1412.185,3570,0.99
2016-01-29,1415.577,1413.9869999999999,1418.4389999999999,1405.931,15260,0.03
2016-01-28,1415.153,1423.05,1425.7,1409.8,16510,-0.13
2016-01-27,1417.008,1401.85,1421.407,1401.85,15510,1.31
2016-01-25,1398.723,1387.01,1401.532,1387.01,16219,0.85
2016-01-22,1386.904,1391.462,1393.953,1383.989,16830,-0.08
2016-01-21,1388.07,1403.069,1405.1889999999999,1385.95,28390,-1.4
2016-01-20,1407.839,1383.3,1413.033,1383.3,32270,1.91
2016-01-19,1381.392,1380.173,1382.5049999999999,1371.269,20910,-0.02
2016-01-18,1381.71,1381.869,1383.83,1376.463,14090,-0.21
2016-01-15,1384.6779999999999,1358.3899999999999,1389.6599999999999,1358.3899999999999,29460,1.85
2016-01-14,1359.556,1367.3999999999999,1379.484,1357.277,24080,-0.38
2016-01-13,1364.75,1359.98,1367.0819999999999,1353.09,18360,0.24
2016-01-12,1361.517,1371.4279999999999,1376.1979999999999,1358.3899999999999,20160,-0.73
2016-01-11,1371.481,1381.975,1383.83,1369.043,19910,-0.43
2016-01-08,1377.417,1379.855,1383.0349999999999,1366.605,23700,-0.45
2016-01-07,1383.618,1367.3999999999999,1384.8899999999999,1366.34,25320,1.36
2016-01-06,1365.068,1348.32,1366.817,1347.3129999999999,24140,1.28
2016-01-05,1347.79,1344.08,1350.758,1344.08,170,0.03
2016-01-04,1347.4189999999999,1337.402,1351.7649999999999,1326.59,750,1.92
2016-01-01,1321.979,1323.728,1328.763,1319.7,2120,-0.04
2015-12-31,1322.456,1326.696,1328.074,1318.6399999999999,6110,-0.26
2015-12-30,1325.901,1334.2749999999999,1336.872,1325.1589999999999,11240,-0.35
2015-12-29,1330.618,1331.837,1337.879,1329.876,10210,0.12
2015-12-28,1329.081,1332.2079999999999,1332.526,1328.286,8710,-0.28
2015-12-24,1332.791,1327.12,1334.54,1326.855,5610,0.57
2015-12-23,1325.212,1332.95,1334.01,1324.576,10710,-0.68
2015-12-22,1334.328,1337.826,1341.748,1333.215,12140,-0.5
2015-12-21,1341.0059999999999,1328.551,1342.7549999999999,1327.703,14980,1.16
2015-12-18,1325.5829999999999,1314.5059999999999,1332.738,1313.393,15390,0.99
2015-12-17,1312.598,1341.0059999999999,1341.0059999999999,1307.5629999999999,20770,-2.39
2015-12-16,1344.716,1337.455,1346.2,1331.466,13480,0.79
2015-12-15,1334.1689999999999,1338.568,1341.801,1330.883,12670,-0.33
2015-12-14,1338.568,1352.454,1353.567,1337.773,14420,-1.27
2015-12-11,1355.793,1340.8999999999999,1357.33,1333.586,18050,1.0
2015-12-10,1342.384,1349.115,1349.115,1341.059,10140,-0.67
2015-12-09,1351.447,1349.9099999999999,1358.761,1342.649,15120,0.29
2015-12-08,1347.472,1346.518,1352.295,1339.575,11440,-0.07
2015-12-07,1348.479,1356.2169999999999,1357.86,1346.73,9900,-0.73
2015-12-04,1358.443,1330.83,1364.75,1328.498,90,2.35
2015-12-03,1327.279,1319.17,1332.897,1314.559,40,0.59
2015-12-02,1319.435,1333.9569999999999,1335.07,1317.58,240,-0.49
2015-12-01,1325.954,1335.017,1338.25,1323.675,3710,-0.38
2015-11-30,1331.042,1322.933,1334.54,1322.35,10330,0.17
2015-11-27,1328.763,1336.713,1339.893,1323.993,13070,-0.86
2015-11-26,1340.264,1338.78,1343.338,1338.25,8980,0.23
2015-11-25,1337.19,1338.25,1339.84,1333.162,7600,-0.3
2015-11-24,1341.165,1335.547,1345.935,1334.1689999999999,13980,0.5
2015-11-23,1334.54,1337.455,1340.211,1329.452,13970,-0.29
2015-11-20,1338.356,1343.868,1351.288,1336.3419999999999,16280,-0.22
2015-11-19,1341.324,1335.547,1348.426,1330.83,20140,0.8
2015-11-18,1330.724,1325.0,1334.54,1325.0,13280,0.28
2015-11-17,1327.014,1340.052,1344.875,1323.834,17530,-1.27
2015-11-16,1344.08,1350.864,1364.22,1342.808,16640,-0.11
2015-11-13,1345.5639999999999,1345.935,1352.507,1343.603,10870,0.19
2015-11-12,1343.0729999999999,1350.44,1354.415,1336.819,9560,-0.58
2015-11-11,1350.97,1352.719,1354.0439999999999,1350.281,2700,-0.45
2015-11-10,1357.012,1362.6299999999999,1364.75,1352.03,11940,-0.37
2015-11-09,1362.047,1357.807,1366.34,1357.807,13210,0.63
2015-11-06,1353.514,1369.202,1373.654,1350.705,17490,-0.98
2015-11-05,1366.923,1360.033,1373.6009999999999,1360.033,270,0.57
2015-11-04,1359.238,1375.35,1377.629,1331.6779999999999,1190,-0.84
2015-11-03,1370.739,1390.72,1394.43,1369.149,1250,-1.39
2015-11-02,1390.084,1401.85,1401.85,1387.5929999999998,3900,-0.48
2015-10-30,1396.815,1402.5919999999999,1402.5919999999999,1392.893,8800,-0.43
2015-10-29,1402.9099999999999,1420.3999999999999,1420.3999999999999,1401.85,12520,-1.71
2015-10-28,1427.29,1421.672,1432.749,1420.241,12540,0.52
2015-10-27,1419.87,1413.934,1421.46,1412.45,8790,0.38
2015-10-26,1414.517,1417.75,1419.87,1412.026,8550,0.05
2015-10-23,1413.828,1418.2269999999999,1429.145,1409.906,16270,-0.23
2015-10-22,1417.061,1423.05,1424.481,1415.895,6530,-0.31
2015-10-21,1421.513,1432.908,1435.24,1420.453,12720,-0.64
2015-10-20,1430.629,1421.513,1434.074,1418.068,15060,0.41
2015-10-19,1424.7459999999999,1428.35,1428.35,1420.559,11290,-0.54
2015-10-16,1432.537,1436.406,1436.406,1427.926,13690,-0.42
2015-10-15,1438.526,1437.8899999999999,1443.084,1427.82,20300,0.2
2015-10-14,1435.664,1426.76,1439.692,1418.068,21560,0.8
2015-10-13,1424.216,1411.92,1426.548,1404.6589999999999,20360,0.73
2015-10-12,1413.934,1411.1779999999999,1421.46,1405.931,16370,0.61
2015-10-09,1405.295,1394.483,1409.5349999999999,1391.9389999999999,16340,0.62
2015-10-08,1396.603,1399.2,1404.447,1390.72,15300,-0.37
2015-10-07,1401.797,1407.415,1413.7749999999999,1394.96,18410,-0.24
2015-10-06,1405.136,1393.8999999999999,1410.913,1392.416,16740,1.6
2015-10-05,1382.982,1386.427,1391.9389999999999,1375.8799999999999,1350,1.21
2015-10-01,1366.446,1366.34,1370.739,1361.04,6120,-0.08
2015-09-30,1367.559,1389.183,1397.663,1364.061,22290,-1.71
2015-09-29,1391.4089999999999,1408.422,1409.27,1390.084,18830,-0.96
2015-09-28,1404.924,1417.538,1417.538,1397.133,16510,-0.88
2015-09-25,1417.432,1425.7,1425.7,1411.6019999999999,10770,-0.82
2015-09-24,1429.145,1405.03,1435.134,1402.4859999999999,28450,1.85
2015-09-23,1403.228,1390.72,1404.9769999999999,1389.1299999999999,16309,0.89
2015-09-22,1390.826,1394.96,1402.9099999999999,1387.54,22310,-0.39
2015-09-21,1396.2849999999999,1403.864,1407.1499999999999,1392.893,17900,-0.49
2015-09-18,1403.228,1393.8999999999999,1409.3229999999999,1393.8999999999999,23100,1.15
2015-09-17,1387.328,1389.2359999999999,1392.469,1383.989,7410,-0.41
2015-09-16,1393.105,1377.682,1397.451,1376.251,20080,1.17
2015-09-15,1377.046,1382.7169999999999,1383.0349999999999,1375.668,12790,-0.37
2015-09-14,1382.134,1380.385,1384.7839999999999,1376.4099999999999,12160,0.37
2015-09-11,1376.993,1388.07,1389.077,1373.654,15490,-0.76
2015-09-10,1387.4869999999999,1385.95,1393.847,1381.286,16920,0.42
2015-09-09,1381.657,1401.85,1403.758,1378.53,16520,-1.39
2015-09-08,1401.108,1404.5,1408.051,1398.723,14030,-0.26
2015-09-07,1404.818,1409.5349999999999,1410.86,1402.645,9330,0.95
2015-09-04,1391.568,1395.225,1403.97,1378.0529999999999,250,0.23
2015-09-03,1388.388,1400.896,1403.122,1384.8899999999999,250,-0.84
2015-09-02,1400.1009999999999,1409.482,1411.867,1388.6,630,-0.77
2015-09-01,1411.019,1411.7079999999999,1422.8909999999998,1406.09,2330,0.31
2015-08-31,1406.62,1403.97,1409.8,1397.239,6820,0.19
2015-08-28,1403.97,1389.6599999999999,1409.8,1389.6599999999999,11900,1.12
2015-08-27,1388.441,1392.363,1397.08,1383.406,13820,-0.55
2015-08-26,1396.0729999999999,1409.906,1414.782,1381.975,20090,-0.96
2015-08-25,1409.5349999999999,1444.25,1444.25,1406.249,23410,-2.55
2015-08-24,1446.37,1436.3,1467.517,1434.71,27660,0.74
2015-08-21,1435.77,1419.34,1440.3809999999999,1413.828,27330,1.37
2015-08-20,1416.319,1385.685,1417.538,1385.685,21390,2.45
2015-08-19,1382.452,1371.11,1384.095,1367.453,15890,0.75
2015-08-18,1372.17,1373.76,1376.463,1363.796,15150,-0.13
2015-08-17,1373.972,1362.6299999999999,1377.947,1362.6299999999999,13380,1.12
2015-08-14,1358.7079999999999,1362.418,1369.096,1357.065,13490,-0.49
2015-08-13,1365.4389999999999,1366.605,1370.527,1362.1,14690,-0.52
2015-08-12,1372.594,1346.2,1373.9189999999999,1346.2,23190,2.27
2015-08-11,1342.119,1327.385,1347.79,1325.106,20870,1.19
2015-08-10,1326.378,1314.3999999999999,1330.088,1313.022,14670,0.93
2015-08-07,1314.1879999999999,1308.146,1318.216,1304.595,19130,0.42
2015-08-06,1308.676,1302.899,1311.485,1300.09,10620,0.6
2015-08-05,1300.885,1304.542,1305.655,1298.5,100,-0.38
2015-08-04,1305.8139999999999,1307.51,1309.312,1300.62,290,-0.23
2015-08-03,1308.888,1315.619,1318.9579999999999,1307.298,2830,-0.38
2015-07-31,1313.817,1308.04,1320.7069999999999,1301.203,15360,0.2
2015-07-30,1311.167,1309.206,1315.672,1302.793,17050,0.04
2015-07-29,1310.637,1313.552,1316.997,1309.365,14890,-0.16
2015-07-28,1312.704,1316.3609999999999,1318.11,1309.8419999999999,14790,-0.57
2015-07-27,1320.23,1308.782,1326.802,1307.5629999999999,21500,0.73
2015-07-24,1310.637,1309.153,1315.937,1296.9099999999999,19480,-0.05
2015-07-23,1311.326,1313.658,1320.7069999999999,1309.9479999999999,18270,0.22
2015-07-22,1308.464,1317.05,1317.05,1303.3229999999999,20050,-0.88
2015-07-21,1320.124,1324.841,1328.445,1318.693,14620,-0.54
2015-07-20,1327.2259999999999,1350.44,1350.44,1320.23,23100,-1.82
2015-07-17,1351.7649999999999,1366.34,1366.34,1350.546,13120,-1.04
2015-07-16,1366.022,1368.672,1368.672,1363.1599999999999,10570,-0.3
2015-07-15,1370.156,1377.311,1377.311,1366.022,14060,-0.32
2015-07-14,1374.502,1379.378,1383.0349999999999,1373.283,11830,-0.38
2015-07-13,1379.749,1384.466,1384.625,1375.456,12040,-0.15
2015-07-10,1381.763,1382.24,1387.2749999999999,1379.59,12140,0.0
2015-07-09,1381.763,1384.8899999999999,1391.25,1380.6499999999999,14660,-0.58
2015-07-08,1389.7659999999998,1378.5829999999999,1391.25,1371.11,17350,0.73
2015-07-07,1379.696,1392.363,1393.264,1371.9579999999999,19000,-1.15
2015-07-06,1395.7549999999999,1398.829,1399.041,1388.865,11600,-0.22
2015-07-03,1398.829,1378.53,1420.3999999999999,1378.2649999999999,270,1.42
2015-07-02,1379.272,1386.692,1391.038,1377.205,470,-0.6
2015-07-01,1387.646,1392.575,1398.1399999999999,1386.48,1790,-0.45
2015-06-30,1393.953,1401.956,1402.9099999999999,1389.183,7760,-0.78
2015-06-29,1404.924,1403.546,1415.9479999999999,1402.433,8860,0.41
2015-06-26,1399.147,1398.299,1402.8039999999999,1393.4759999999999,9710,0.13
2015-06-25,1397.345,1402.9099999999999,1404.182,1396.126,7830,-0.2
2015-06-24,1400.154,1405.03,1407.627,1397.133,9930,-0.23
2015-06-23,1403.334,1412.45,1413.828,1402.433,9710,-0.42
2015-06-22,1409.2169999999999,1427.873,1427.873,1408.21,11550,-1.37
2015-06-19,1428.827,1432.06,1434.233,1425.753,7990,-0.27
2015-06-18,1432.643,1418.28,1437.36,1418.28,15630,1.0
2015-06-17,1418.4389999999999,1421.884,1421.884,1414.57,8430,-0.25
2015-06-16,1422.043,1427.714,1428.774,1418.28,9780,-0.31
2015-06-15,1426.495,1420.135,1430.841,1411.125,14250,0.53
2015-06-12,1418.969,1418.81,1423.58,1416.425,9190,0.0
2015-06-11,1418.916,1423.792,1423.792,1414.0929999999998,9480,-0.29
2015-06-10,1423.05,1417.75,1428.774,1416.69,10570,0.36
2015-06-09,1417.962,1415.895,1421.301,1413.245,11230,0.23
2015-06-08,1414.729,1414.623,1417.697,1410.913,8060,0.96
2015-06-05,1401.267,1409.747,1410.489,1397.663,260,-0.47
2015-06-04,1407.892,1422.52,1424.057,1402.062,40,-0.9
2015-06-03,1420.7179999999998,1426.124,1431.0,1419.075,180,-0.19
2015-06-02,1423.368,1417.379,1427.2369999999999,1416.69,820,0.62
2015-06-01,1414.57,1427.078,1431.742,1385.049,4370,-0.66
2015-05-29,1423.898,1425.7,1428.297,1421.46,8560,-0.12
2015-05-28,1425.647,1424.481,1428.35,1418.28,11250,0.0
2015-05-27,1425.7,1427.2369999999999,1430.682,1423.368,9900,-0.06
2015-05-26,1426.6009999999999,1439.162,1443.031,1424.8519999999999,14640,-0.97
2015-05-25,1440.54,1436.936,1441.441,1436.353,6980,0.28
2015-05-22,1436.565,1438.632,1448.331,1434.763,13440,-0.09
2015-05-21,1437.8899999999999,1445.84,1448.9669999999999,1436.724,12950,-0.62
2015-05-20,1446.847,1445.84,1450.61,1441.865,11460,-0.04
2015-05-19,1447.377,1460.945,1462.747,1445.098,17570,-1.16
2015-05-18,1464.337,1458.454,1467.835,1458.1889999999999,13940,0.57
2015-05-15,1456.069,1453.1009999999999,1457.5,1444.78,15940,0.11
2015-05-14,1454.532,1455.645,1462.747,1450.61,19020,-0.34
2015-05-13,1459.567,1437.943,1461.157,1434.339,21700,1.32
2015-05-12,1440.54,1425.647,1442.925,1425.276,17500,1.22
2015-05-11,1423.209,1425.594,1429.357,1419.658,14010,-0.19
2015-05-08,1425.859,1428.8799999999999,1432.007,1421.725,16350,-0.18
2015-05-07,1428.403,1425.912,1433.6499999999999,1423.686,15860,0.09
2015-05-06,1427.184,1428.35,1434.71,1422.2549999999999,14940,0.28
2015-05-05,1423.156,1416.902,1434.18,1411.92,190,0.39
2015-05-04,1417.591,1408.74,1437.042,1408.74,390,1.0
2015-05-01,1403.599,1408.316,1408.316,1393.8999999999999,2020,-0.41
2015-04-30,1409.4289999999999,1433.9679999999998,1438.844,1404.5,10430,-1.86
